都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
382027,3890200268,愛媛県,今治市,看護小規模多機能　ひうち,カンゴショウキボタキノウ　ヒウチ,看護小規模多機能型居宅介護（複合型サービス）,愛媛県今治市末広町3丁目3番地6看護小規模多機能　ひうち,看護小規模多機能　ひうち,34.061451100000030,133.004457199999960,0898-35-1101,0898-33-2828,8500005004797,医療法人　滴水会,3890200268,,,25,http:/www.yoshino-hospital.or.jp/,なし,,,
382027,3890200664,愛媛県,今治市,看護小規模多機能型介護施設たちばな,カンゴショウキボタキノウガタカイゴシセツ,看護小規模多機能型居宅介護（複合型サービス）,愛媛県今治市上徳甲571-2,,34.042604473212200,133.012118145477330,0898-47-6888,0898-47-6887,3500002019258,有限会社モードハヤシ,3890200664,,,0,https://tachibana-gr.jp,なし,通常の指定,なし,
382035,3890300225,愛媛県,宇和島市,看護小規模多機能ホームきずな,カンゴショウキボタキノウホームキズナ,看護小規模多機能型居宅介護（複合型サービス）,愛媛県宇和島市宮下甲1535-60,,33.211103800000000,132.541390900000000,0895-20-1570,0895-20-1571,1500001015862,株式会社エフォート,3890300225,,※上記サービスを具体的にそれぞれどのような頻度、内容で行うかについては、ご利用者と協議の上、看護小規模多機能型居宅介護計画に定めます。,,https://www.effort.co.jp/,なし,通常の指定,なし,
382051,3890500626,愛媛県,新居浜市,かんたきsatoiro,カンタキサトイロ,看護小規模多機能型居宅介護（複合型サービス）,愛媛県新居浜市郷三丁目16番39号,,33.961329675362094,133.309970577909840,0897-66-8100,0897-66-8102,7500005004410,社会福祉法人すいよう会,3890500626,,,0,https://www.suiyoukai.jp/,なし,通常の指定,なし,
382060,3890600269,愛媛県,西条市,複合型サービス事業所　仲まち,フクゴウガタサービスジギョウショ　ナカマチ,看護小規模多機能型居宅介護（複合型サービス）,愛媛県西条市大町303番地1,,33.867179900000000,133.079621500000030,0897-56-2361,0897-56-2358,7500005003791,社会医療法人　社団更生会,3890600269,,通い及び宿泊サービスの営業時間については、利用者の心身の状況・希望及びそのおかれている環境をふまえて、柔軟に対応するものとします。（改行）また、電話による２４時間連絡が可能な体制とし、利用者の要望に基づき、相談対応を行うことができることとします。,0,www.murakami-kinen.or.jp/swing/nakamachi.html,なし,,,
382132,3891300422,愛媛県,四国中央市,看護小規模多機能型居宅介護しこくのかんたき,カンゴショウキボショウキボタキノウガタキョタクカイゴ　シコクノカンタキ,看護小規模多機能型居宅介護（複合型サービス）,愛媛県四国中央市川之江町字井地山980番6,,34.007274112243030,133.571286251645460,0896-77-5057,0896-77-5430,6500005007835,一般社団法人在宅看護センター四国,3891300422,,利用者との契約および状況によって、土日祝日も対応,29,https://zaikan459.link,なし,通常の指定,通常の指定,
385069,3894000094,愛媛県,愛南町,公益財団法人正光会　看護小規模多機能型居宅介護事業所アロハ,コウエキザイダンホウジンショウコウカイカンゴショウキボタキノウガタキョタクカイゴジギョウショアロハ,看護小規模多機能型居宅介護（複合型サービス）,愛媛県南宇和郡愛南町城辺甲2934番地,,32.958170900000000,132.584242499999960,0895-70-1588,0895-70-1580,8500005006117,公益財団法人　正光会,3894000094,,,0,http://www.shokokai-grp.or.jp/category/uwajima,あり,通常の指定,基準該当,
392014,3990100640,高知県,高知市,看護小規模多機能型居宅介護生きがいファームはるの,カンゴショウキボタキノウガタキョタクカイゴイキガイファームハルノ,看護小規模多機能型居宅介護（複合型サービス）,高知県高知市春野町西分695番1,,33.508937576071650,133.494278110450750,088-855-6039,088-855-6037,5490005000371,社会福祉法人ふるさと会,3990100640,,通い及び宿泊サービスの営業時間については、利用者の心身の状況・希望及びその置かれている環境をふまえて、柔軟に対応するものとします。また電話により２４時間常時連絡が可能な体制とし、利用者の要望に基づき、営業時間の対応を行う事ができる事とします。,29,http://furusatokai.or.jp,なし,通常の指定,なし,
392014,3990101150,高知県,高知市,看護小規模多機能型居宅介護事業所ありがとう,カンゴショウキボタキノウガタキョタクカイゴジギョウショアリガトウ,看護小規模多機能型居宅介護（複合型サービス）,高知県高知市横浜西町29番32号,,33.519975300000000,133.539212900000000,088-855-7657,088-855-7605,3490005006073,特定非営利活動法人ありがとう,3990101150,,受付・相談については、通いサービスの営業時間と同様です。,29,info@arigato.or.jp,なし,,,
392014,3990100798,高知県,高知市,医療法人　山口会　看護小規模多機能型居宅介護こうせい,イリョウホウジン　ヤマグチカイ　カンゴショウキボタキノウガタキョタクカイゴコウセイ,看護小規模多機能型居宅介護（複合型サービス）,高知県高知市葛島２丁目５番１２号,,33.557876783648160,133.572302666270360,０８８－８０２－５５３０,０８８－８０２－５０６６,5490005000710,医療法人　山口会,3990100798,,,29,http://www.kochi-koseihp.jp/,あり,通常の指定,なし,
392014,3990100665,高知県,高知市,看護小規模多機能型居宅介護　であい,カンゴショウキボタキノウガタキョタクカイゴ　デアイ,看護小規模多機能型居宅介護（複合型サービス）,高知県高知市八反町1丁目3番8号,,33.566887700000000,133.524145099999940,088-821-7441,08-821-7061,6490002007682,有限会社ケアコミュニケーション,3990100665,,・通い及び宿泊サービスの営業時間については、利用者の心身の状況またはその希望や置かれている環境を踏ま　えて柔軟に対応するものとする。（改行）・上記の営業時間の他、電話による２４時間常時連絡が可能な体制とし、利用者の要請に基づき営業時間外でも　対応を行うことができることとする。,18,http://www.kochi-web.com/hp1/care/html1/html/egao.html,なし,通常の指定,なし,
392014,3990101044,高知県,高知市,看護小規模多機能ホームあさくら,カンゴショウキボタキノウホームアサクラ,看護小規模多機能型居宅介護（複合型サービス）,高知県高知市朝倉丙533-1地域密着型複合施設,地域密着型複合施設,33.555672000000000,133.486472000000050,088-856-8032,088-856-8033,4490005004241,医療法人みずほ会,3990101044,,,29,https://mizuhogroup.jp,なし,通常の指定,なし,
392014,3990101481,高知県,高知市,IMC看護小規模多機能一宮南,アイエムシーカンゴショウキボタキノウイックミナミ,看護小規模多機能型居宅介護（複合型サービス）,高知県高知市一宮南町1丁目6-42,,33.579375853138290,133.567946122753900,088-855-8200,088-855-8231,8490001002550,株式会社アイ・エム・シーライフステージ,3990101481,,通いサービスの時間は、他のサービスとの併用はできません。（改行）退院直後や特定の疾患など、状況により医療保険との併用が可能。,,https://imc-ls.com,なし,,,
392014,3990101119,高知県,高知市,看護小規模多機能型居宅介護事業所かがみ川,カンゴショウキボタキノウガタキョタクカイゴジギョウショカガミガワ,看護小規模多機能型居宅介護（複合型サービス）,高知県高知市玉水町３０番１５,,33.555559800000000,133.515523400000000,088-823-7588,088-823-7588,4490005000744,医療法人川村会,3990101119,,17:30からは、オンコール体制を取っている。,0,http//www.kawamura-hosp.or.jp,なし,,,
393045,3992000319,高知県,安田町,なかやま楽校,ナカヤマガッコウ,看護小規模多機能型居宅介護（複合型サービス）,高知県安芸郡安田町大字正弘１５３２番地,,33.486167734645320,134.001256056596020,0887－30－1945,0887－30－1946,5490005006674,特定非営利活動法人なかやま楽校,3992000319,,通いサービスのお迎えや送りについては個別の状況に応じて柔軟に対応をいたします。,29,https://nakayamagakko.wixsite.com/website,なし,通常の指定,なし,
401013,4090100480,福岡県,北九州市門司区,看護小規模多機能型居宅介護すみれ庵,カンゴショウキボタキノウガタキョタクカイゴスミレアン,看護小規模多機能型居宅介護（複合型サービス）,福岡県北九州市門司区風師4丁目12-31,,33.929516368409170,130.945321317196660,0933314302,0933314303,3290805008974,社会福祉法人英会,4090100480,,１８時００分～翌９時００分はオンコール電話対応。必要があれば訪問対応とする。,0,http：//hanabusakai.jp,なし,,,
401064,4090400567,福岡県,北九州市小倉北区,看護小規模多機能ひだまりテラス,カンゴショウキボタキノウヒダマリテラス,看護小規模多機能型居宅介護（複合型サービス）,福岡県北九州市小倉北区東篠崎三丁目2番28号,,33.867835900000000,130.871991799999930,093-922-0222,093-922-0223,6290805008278,社会福祉法人千里会,4090400567,,通い及び宿泊サービスの営業時間については、利用者の心身の状況・希望及びその置かれている環境を踏まえて柔軟に対応いたします。（改行）営業時間の他、電話による24時間常時連絡が可能な体制とし、利用者の要請に基づき営業時間外の対応を行うことができます。,,http://www.senrikai.or.jp,なし,,,
401099,4090700917,福岡県,北九州市八幡西区,看護小規模多機能帆柱館,カンゴショウキボタキノウホバシラカン,看護小規模多機能型居宅介護（複合型サービス）,北九州市八幡西区八千代町9-30,,33.863365400000000,130.773975200000000,093-632-6302,093-632-6303,,,4090700917,,,25,www.caring.jp/,なし,,,
401315,4090800683,福岡県,福岡市東区,看多機なごみ,カンタキナゴミ,看護小規模多機能型居宅介護（複合型サービス）,福岡県福岡市東区千早２丁目２１－7,,33.647485800000000,130.432785600000000,092-663-8118,092-663-8117,8290002022015,有限会社なごみ訪問看護サービス,4090800683,,,0,https://www.nagomikango.com,なし,通常の指定,なし,
401315,4090800295,福岡県,福岡市東区,複合型サービスケアリング筥崎館,フクゴウガタサービスケアリングハコザキカン,看護小規模多機能型居宅介護（複合型サービス）,福岡県福岡市東区馬出４丁目３番８号ケアリングデイサービス筥崎,ケアリングデイサービス筥崎,33.614663500000000,130.417032999999950,092-292-1323,092-292-1208,2290001020974,株式会社ケアリング,4090800295,,,0,http://www.caring.jp,なし,,,
401315,4090800634,福岡県,福岡市東区,看護小規模多機能型居宅介護　香風館,カンゴショウキボタキノウガタキョタクカイゴ　コウフウカン,看護小規模多機能型居宅介護（複合型サービス）,福岡県福岡市東区香住ヶ丘1丁目7番3号,,33.667461032951670,130.440046253303540,092-674-7011,092-674-7022,7120101027295,ヘルスケアリンク株式会社,4090800634,,,,http://care-net.biz/40/kofukan/,なし,通常の指定,なし,
401331,4091000242,福岡県,福岡市中央区,看護小規模多機能型居宅介護,インマイライフアラト　カンゴショウキボタキノウガタキョタクカイゴ,看護小規模多機能型居宅介護（複合型サービス）,福岡県福岡市中央区荒戸三丁目3-13インマイライフあらと,インマイライフあらと,33.592114800000000,130.374127100000040,092-716-0101,092-716-3501,6290005005051,社会福祉法人志摩会,4091000242,,,,https://shimakai.jp/,なし,,,
401340,4091100513,福岡県,福岡市南区,看護小規模多機能　光の丘,カンゴショウキボタキノウ　ヒカリノオカ,看護小規模多機能型居宅介護（複合型サービス）,福岡県福岡市南区若久団地9番1号,,33.554663800000000,130.418202200000000,092-984-0015,,1290005015096,恵光会,4091100513,,,,,なし,,,
401340,4091100612,福岡県,福岡市南区,セントケア看護小規模福岡,セントケアカンゴショウキボフクオカ,看護小規模多機能型居宅介護（複合型サービス）,福岡県福岡市南区柏原4丁目37-5,,33.524036300000000,130.393753900000000,092-564-5100,092-565-1600,9330001008067,セントケア九州株式会社,4091100612,,訪問サービスについては定期の訪問はプランに位置付けた時間帯に訪問します。19時以降の訪問については緊急(オンコール)対応のみ対応致します。,0,http://www.saint-care.com,なし,通常の指定,なし,
401358,4091200321,福岡県,福岡市西区,cocoroのとなり,ココロノトナリ,看護小規模多機能型居宅介護（複合型サービス）,福岡県福岡市西区大字千里480番地8,,33.565277920002920,130.238670406745880,092-836-8347,092-836-8346,7290001066880,株式会社cocoro,4091200321,,緊急時は上記に限らず,25,,なし,,,
401358,4091200495,福岡県,福岡市西区,看護小規模多機能しろくま野方,カンゴショウキボタキノウシロクマノカタ,看護小規模多機能型居宅介護（複合型サービス）,福岡県福岡市西区野方1-13-5,,33.556996020616390,130.310105280950920,092-707-5555,092-811-7690,9290005003820,社会福祉法人白熊会,4091200495,,訪問サービスは、計画書に位置づけた定期の訪問を行います。他オンコールのみの対応となります。,29,http://hakuyuu.or.jp/,なし,通常の指定,なし,
401358,4091200511,福岡県,福岡市西区,看護小規模多機能ホーム　ずっと一緒に,カンゴショウキボタキノウホーム　ズットイッショニ,看護小規模多機能型居宅介護（複合型サービス）,石丸3丁目3番3号,,33.574577900000000,130.315581200000000,092-891-2225,092-891-2226,6310005002450,社会医療法人財団白十字会,4091200511,,,,,なし,通常の指定,なし,
401358,4091200297,福岡県,福岡市西区,看護小規模多機能型居宅介護　三丁目の花や,カンゴショウキボタキノウガタキョタクカイゴ　サンチョウメノハナヤ,看護小規模多機能型居宅介護（複合型サービス）,福岡県福岡市西区今宿東２丁目２番１０号,,33.579407029297556,130.277890634815320,092-805-8313,092-805-8312,6290005004004,特定非営利活動法人緩和ケア支援センターコミュニティ,4091200297,,サービス計画に基づく訪問及び緊急時の訪問も含め、３６５日２４時間対応で提供しています。,0,http://www.kanwa-care.ne.jp,なし,通常の指定,なし,
401366,4091300196,福岡県,福岡市城南区,看護小規模多機能　かたえの杜,カンゴショウキボタキノウ　カタエノモリ,看護小規模多機能型居宅介護（複合型サービス）,福岡県福岡市城南区片江１丁目２０番１１号,,33.551114400000000,130.378071200000020,092-834-8334,092-864-2433,2290001020974,株式会社ケアリング,4091300196,,,25,https://www.caring.jp/,なし,通常の指定,なし,
401374,4091400483,福岡県,福岡市早良区,看護小規模多機能型居宅介護ゆい,カンゴショウキボタキノウガタキョタクカイゴユイ,看護小規模多機能型居宅介護（複合型サービス）,田村７丁目２２番２０号,,33.535146400000000,130.322800300000000,092-407-2372,092-407-2370,1290001063231,株式会社　寿文,4091400483,,,,https://yui25.com,なし,通常の指定,なし,
402028,4091500662,福岡県,大牟田市,ナーシングホーム　たくま,ナーシングホーム　タクマ,看護小規模多機能型居宅介護（複合型サービス）,福岡県大牟田市久福木82-1,,33.057320400000000,130.475699200000000,0944-85-0681,0944-53-1625,1290005012267,医療法人静光園,4091500662,,受付、相談については、通いサービスの営業時間と同様,0,https://www.shirakawa.or.jp/,なし,,,
402036,4091601718,福岡県,久留米市,かんたき千歳24サテライト,カンタキチトセニジュウヨンサテライト,看護小規模多機能型居宅介護（複合型サービス）,久留米市御井町2184番地5,,33.299665700000000,130.550122700000000,0942-48-5088,0942-41-1214,2290001051433,株式会社千歳,4091601718,,,0,https://chitose-gr.com/kurume/kurume03/,なし,通常の指定,,
402036,4091601825,福岡県,久留米市,看護小規模　優花,カンゴショウキボ　ユウカ,看護小規模多機能型居宅介護（複合型サービス）,福岡県久留米市田主丸町志塚島907番地3,,33.342838900000000,130.666507000000000,0943-72-0550,0943-72-0608,3290001068914,株式会社フクシアス,4091601825,,,,https://www.fuchsias.jp/,なし,通常の指定,なし,
402036,4091601908,福岡県,久留米市,看護小規模多機能型ホーム　つくし,カンゴショウキボタキノウガタホーム　ツクシ,看護小規模多機能型居宅介護（複合型サービス）,福岡県久留米市上津町2228番地598,,33.265719100000010,130.532782300000000,0942-51-2227,0942-51-2225,3290001050979,株式会社エムケイ,4091601908,,サービスをご利用いただくためには、ご面談後にご登録が必要です。要介護1以上をお持ちの方であれば認知症の有無にかかわらず登録が可能です。,,,なし,,,
402036,4091601155,福岡県,久留米市,看護小規模多機能ホーム　かねしま,カンゴショウキボタキノウホーム　カネシマ,看護小規模多機能型居宅介護（複合型サービス）,福岡県久留米市北野町八重亀382－1,,33.354043400000000,130.625468900000000,0942－23－1223,0942－78-6360,5290005010614,医療法人　三井会,4091601155,,,29,http://kumashiro-hospital.or.jp,なし,通常の指定,なし,
402036,4091601437,福岡県,久留米市,看護小規模多機能　あおば,カンゴショウキボタキノウ　アオバ,看護小規模多機能型居宅介護（複合型サービス）,福岡県久留米市田主丸町豊城483番1,,33.347725000000000,130.682894700000020,0943-72-7055,0943-74-4020,3290001068914,株式会社フクシアス,4091601437,,,0,https://fuchsias.jp,なし,,,
402036,4091601783,福岡県,久留米市,看護小規模多機能ホームなごみ,カンゴショウキボタキノウホームナゴミ,看護小規模多機能型居宅介護（複合型サービス）,久留米市城島町大依310番地13,,33.254339300000000,130.437932400000000,0942－54－8855,0942－54－8102,3290005013899,社会福祉法人ほほえみ,4091601783,,,,http://www.swc-hohoemi.or.jp,なし,通常の指定,なし,
402036,4091601023,福岡県,久留米市,公益社団法人福岡県看護協会　看護小規模多機能型居宅介護　すぴか☆くるめ,コウエキシャダンホウジンフクオカケンカンゴキョウカイ　カンゴショウキボタキノウガタキョタクカイゴ　スピカクルメ,看護小規模多機能型居宅介護（複合型サービス）,福岡県久留米市西町105番地18,,33.294722493938040,130.514025278956070,０９４２－４８－７２７０,０９４２－３７－２５３１,5290005013674,公益社団法人福岡県看護協会,4091601023,,利用者の状況に応じた通いの時間などで対応させていただいています。,15,https://fukuoka-kango.wsgtest.me/,あり,通常の指定,共生型,
402036,4091601551,福岡県,久留米市,かんたき千歳２４,カンタキチトセ２４,看護小規模多機能型居宅介護（複合型サービス）,合川町1810番地１,,33.317916581070435,130.533354593254100,0942-48-1168,0942-48-1268,2290001051433,株式会社千歳,4091601551,,事業所の登録定員は18名とする。（改行）事業所の通いサービスの利用定員は９名とする。（改行）事業所の宿泊サービスの利用定員は４名とする,0,https://chitose-gr.com/kurume/kurume01/,なし,,,
402036,4091601627,福岡県,久留米市,看護小規模多機能型居宅介護事業所　共生の里荒木,カンゴショウキボタキノウガタキョタクカイゴジギョウショ　キョウセイノサトアラキ,看護小規模多機能型居宅介護（複合型サービス）,福岡県久留米市荒木町白口1515,,33.280828999999980,130.511641000000000,0942-51-3704,0942-26-7678,6330005004189,社会福祉法人　恵伸会,4091601627,,,0,ks-araki.jp,なし,,,
402036,4091601148,福岡県,久留米市,複合型サービス　いちょうの杜山川,フクゴウガタサービス　イチョウノモリヤマカワ,看護小規模多機能型居宅介護（複合型サービス）,福岡県久留米市山川町326番地,,33.311343500000000,130.565505000000030,0942-43-1515,0942-43-1525,6290001069538,株式会社　いちょうの杜,4091601148,,,29,http://www.ichounomori.com,なし,通常の指定,なし,
402036,4091601221,福岡県,久留米市,看護小規模多機能型居宅介護　ゆのそピア,カンゴショウキボタキノウガタキョタクカイゴユノソピア,看護小規模多機能型居宅介護（複合型サービス）,福岡県久留米市藤山町1651番地267,,33.264079855683846,130.540867820237740,0942-65-5740,0942-65-5742,2290005009709,医療法人社団　久英会,4091601221,,,29,yunosopia@kyueikai.jp,なし,,,
402036,4091600751,福岡県,久留米市,看護小規模多機能型居宅介護　上村座,カンゴショウキボタキノウガタキョタクカイゴ　カンムラザ,看護小規模多機能型居宅介護（複合型サービス）,福岡県久留米市上津1丁目23-10,,33.287078600000000,130.530721600000000,0942-65-9860,0942-65-9895,7290005009489,特定非営利活動法人　たんがく,4091600751,,通いサービスの提供は月曜から金曜（祝祭日、12月29日～1月3日を除く）（改行）送迎サービスの提供時間は、9時から17時,9,http://tangaku.com/,あり,通常の指定,通常の指定,
402036,4091600769,福岡県,久留米市,複合型サービス　いちょうの杜鳥飼,フクゴウガタサービス　イチョウノモリトリカイ,看護小規模多機能型居宅介護（複合型サービス）,福岡県久留米市梅満町1251番地1,,33.304310428976535,130.501814282835900,0942－27－6491,0942－27－6490,7290002052681,有限会社やすらぎ,4091600769,,,0,http://ichounomori.com,なし,,,
402036,4091601080,福岡県,久留米市,看護小規模多機能型居宅介護　カレン,カンゴショウキボタキノウガタキョタクカイゴ　カレン,看護小規模多機能型居宅介護（複合型サービス）,久留米市荒木町白口１８５９－１,,33.276578564206225,130.504022942769130,0942-51-3000,0942-51-3002,1290001068577,株式会社　華蓮,4091601080,,,0,http://www.current5454.co.jp,なし,,,
402036,4091601395,福岡県,久留米市,看護小規模多機能型居宅介護　七星,カンゴショウキボタキノウガタキョタクカイゴ　ナナセ,看護小規模多機能型居宅介護（複合型サービス）,福岡県久留米市梅満町92番地１,,33.309347200000000,130.489412200000000,0942-65-3108,0942-65-3109,9290001084261,株式会社七星,4091601395,,,29,nanase-kaigo.com\,なし,,,
402036,4091600777,福岡県,久留米市,複合型サービスきずな,フクゴウガタサービス　キズナ,看護小規模多機能型居宅介護（複合型サービス）,久留米市宮ノ陣町大杜３３２番地２,,33.333239937053364,130.544899064804100,0942-48-8923,0942-46-7376,8290001058530,株式会社　チェリシュ,4091600777,,,29,http://cherish-kizuna.com,なし,通常の指定,なし,
402036,4091600793,福岡県,久留米市,複合型サービス　ふきのはなれ,フクゴウガタサービス　フキノハナレ,看護小規模多機能型居宅介護（複合型サービス）,福岡県久留米市荒木町荒木１４０４番地１,,33.267428083414420,130.505382936770610,050-1807-4428,050-3588-8480,2290001052092,株式会社　吉兆,4091600793,,,0,http:/www.kiccho.org,なし,,,
402052,4091800344,福岡県,飯塚市,複合型サービス　クレヨン,フクゴウガタサービス　クレヨン,看護小規模多機能型居宅介護（複合型サービス）,福岡県飯塚市有安966番地48,,33.642485100000000,130.719540300000060,0948-82-3336,0948-82-3325,5290001046307,株式会社　あん,4091800344,,,0,http://www.crayon-group.com/,なし,通常の指定,なし,
402052,4091800328,福岡県,飯塚市,かんたき　欧州館,カンタキ　オウシュウカン,看護小規模多機能型居宅介護（複合型サービス）,福岡県飯塚市高田1000番地1,,33.601605300000000,130.636547999999950,0948-25-6606,0948-29-1955,7290001046503,株式会社欧州館,4091800328,,住所地が飯塚市で要介護1以上の方がご利用になれます。,0,,なし,通常の指定,なし,
402052,4091800310,福岡県,飯塚市,看護小規模多機能施設あいおす,カンゴショウキボタキノウシセツアイオス,看護小規模多機能型居宅介護（複合型サービス）,福岡県飯塚市枝国56番地1,,33.633110867157605,130.678172415344300,0948-22-6133,0948-22-6144,3290005008536,社会福祉法人幸友会,4091800310,,,29,,なし,通常の指定,なし,
402109,4092300153,福岡県,八女市,看護小規模多機能ホーム森の里,カンゴショウキボタキノウホームモリノサト,看護小規模多機能型居宅介護（複合型サービス）,福岡県八女市立花町白木610-1,,33.162806100000000,130.562034300000050,0943-35-1100,0943-35-1001,6330005001293,医療法人社団　直心会,4092300153,,,0,http;//www.morinosato.org,なし,通常の指定,なし,
402150,4092800137,福岡県,中間市,看護小規模多機能型居宅介護りんどう,カンゴショウキボタキノウガタキョタクカイゴリンドウ,看護小規模多機能型居宅介護（複合型サービス）,福岡県中間市大字上底井野1675-1,,33.817716200000000,130.687967000000000,093-246-5517,093-246-5527,6290801014635,ケア・サービス株式会社,4092800137,,,0,,なし,,,
402168,4092900093,福岡県,小郡市,ひまわりの郷味坂,ヒマワリノサトアジサカ,看護小規模多機能型居宅介護（複合型サービス）,福岡県小郡市八坂489-1,,33.367044000000000,130.560577299999980,0942-73-0083,0942-73-0076,2290005010658,社会福祉法人ひじり会,4092900093,,,0,http://hijirikai.com,なし,通常の指定,なし,
402184,4093100107,福岡県,春日市,看護小規模型ホーム　和楽,カンゴショウキボガタホーム　ワラク,看護小規模多機能型居宅介護（複合型サービス）,福岡県春日市一の谷6丁目32番地,,33.522418500000000,130.448007599999980,092-502-8878,092-502-8877,6290001042255,株式会社愛アルファー,4093100107,,,29,http://www.ufinitia.com/ai/,なし,,,
403423,4093900043,福岡県,篠栗町,そらりす８８ヶ亭,ソラリス８８カテイ,看護小規模多機能型居宅介護（複合型サービス）,福岡県糟屋郡篠栗町津波黒3丁目１２番２６号,,33.629949500000000,130.514954600000000,０９２－９４７－１０１４,０９２－９４７－１０１５,4290001039699,株式会社はっぴぃガーデン,4093900043,,,0,,なし,,,
403431,4094000041,福岡県,志免町,社会医療法人青洲会　看護小規模多機能型居宅介護　青洲のあかり,シャカイイリョウホウジンセイシュウカイカンゴショウキボタキノウガタキョタクカイゴセイシュウノアカリ,看護小規模多機能型居宅介護（複合型サービス）,福岡県糟屋郡志免町志免4丁目1番7号,,33.586591000000000,130.481982700000000,092-937-0523,092-937-0525,3310005006207,社会医療法人青洲会,4094000041,,職員数や送迎状況で時間は要相談。,,http：//www/seisyukai.jp/index.php,なし,通常の指定,なし,
412015,4190100232,佐賀県,佐賀市,佐賀県看護協会ケアステーション野の花,サガケンカンゴキョウカイ　ケアステーションノノハナ,看護小規模多機能型居宅介護（複合型サービス）,佐賀市緑小路６番１０号,,33.260237400000000,130.283861900000030,0952-29-7633,0952-29-7680,1300005000022,公益社団法人佐賀県看護協会,4190100232,,,0,http://www.saga-nurse.org/,なし,,,
412015,4190100646,佐賀県,佐賀市,看護小規模多機能型居宅介護びりーぶ,カンゴショウキボタキノウガタキョタクカイゴビリーブ,看護小規模多機能型居宅介護（複合型サービス）,佐賀県佐賀市東与賀町大字田中881-2,,33.200947200000020,130.279241500000000,0952-45-8870,0952-45-8871,1300005006820,一般社団法人居笑,4190100646,,,0,https://believe-saga.com/,あり,通常の指定,共生型,
412015,4190100679,佐賀県,佐賀市,ナーシングケアセンター　ちとせ,ナーシングケアセンター　チトセ,看護小規模多機能型居宅介護（複合型サービス）,北川副町　光法　1777番地8,,33.234582000000000,130.325093000000000,0952‐41‐2724,,3290002028082,有限会社千歳,4190100679,,,0,,あり,,共生型,
412023,4190200537,佐賀県,唐津市,岩本内科つばめ,イワモトナイカツバメ,看護小規模多機能型居宅介護（複合型サービス）,佐賀県唐津市海岸通7182-386,,33.469224600000000,129.957898000000000,0955-53-8377,0955-75-2119,1300005005574,医療法人希清会,4190200537,,,2,,なし,通常の指定,なし,
412023,4190200602,佐賀県,唐津市,看護小規模多機能むく,カンゴショウキボタキノウムク,看護小規模多機能型居宅介護（複合型サービス）,佐賀県唐津市浜玉町浜崎２３６４－１,,33.438696930039754,130.018310165774180,0955-58-8922,0955-58-8925,7300003001157,合同会社ＭＵＫＵ,4190200602,,宿泊、通い、泊りに関しては流動的に対応しています。,29,http://muku-llc.com,なし,,,
412023,4190200669,佐賀県,唐津市,看護小規模多機能しろくま,カンゴショウキボタキノウシロクマ,看護小規模多機能型居宅介護（複合型サービス）,佐賀県唐津市竹木場4900‐23,,33.428150300434964,129.934450287680080,0955-73-1919,0955-73-1917,9300001008532,株式会社しろくま薬局,4190200669,,営業時間はあくまで基本時間ですので、要相談で時間変更いたします。,29,https://www.shirokumaphamacy.com/,なし,,,
412023,4190200636,佐賀県,唐津市,ケアステーション　ゆうぜん,ケアステーション　ユウゼン,看護小規模多機能型居宅介護（複合型サービス）,佐賀県唐津市呼子町殿ノ浦911-1,,53.412910000000000,-8.243889999999964,0955-82-3100,0955-82-3103,9300001010166,株式会社　裕善,4190200636,,,29,,なし,通常の指定,なし,
412023,4190200776,佐賀県,唐津市,サテライト　ゆうぜん,サテライト　ユウゼン,看護小規模多機能型居宅介護（複合型サービス）,佐賀県唐津市鎮西町馬渡島1638-1,,33.576129500000000,129.757527200000000,0955-82-9610,0955-82-9611,9300001010166,株式会社裕善,4190200776,,,0,,なし,通常の指定,なし,
412031,4190300212,佐賀県,鳥栖市,看護小規模多機能　フィオーレとどろき,カンゴショウキボタキノウ　フィオーレトドロキ,看護小規模多機能型居宅介護（複合型サービス）,佐賀県鳥栖市轟木町1579-1フィオーレとどろき,フィオーレとどろき,33.366934065557210,130.505926107877880,0942-85-7775,0942-85-7776,8300005004859,社会福祉法人ガジュマル,4190300212,,,0,http://gajumaru.or.jp,なし,,,
412066,4190600199,佐賀県,武雄市,看護小規模多機能事業所peace,カンゴショウキボタキノウジギョウショピース,看護小規模多機能型居宅介護（複合型サービス）,武雄町大字武雄5598-22,,33.192444900000000,130.018113200000000,0954-33-1383,0954-33-4017,8300001010670,株式会社Ｎｕｒｓｉｎｇ　Ｃａｒｅ　Ｐｌｕｓ,4190600199,,訪問看護は土曜日休み。（24時間対応可）（改行）看護小規模多機能型居宅介護は24時間365日営業。,29,https://nursingcareplus-saga.com/,なし,通常の指定,なし,
